Preprocessing Time (s),Feature Extraction Time (s),Prediction Time (s),Accuracy,Num Normals,CPU Utilization (%),Model Confidence,Precision,Recall,F1 Score,True Positives,False Positives,False Negatives,True Negatives
0.00438119,0.00476763,0.0108965,1,211,633.984,12.3219,1,1,1,211,0,0,0
0.00519174,0.00105813,0.0136959,1,212,591.211,11.9,1,1,1,212,0,0,0
0.00633034,0.00393219,0.0170878,1,212,591.211,11.5769,1,1,1,212,0,0,0
0.00743379,0.0028846,0.0170362,1,212,591.211,11.8532,1,1,1,212,0,0,0
0.00552455,0.000794867,0.013141,1,208,591.211,12.1147,1,1,1,208,0,0,0
0.00596414,0.000976467,0.0146368,1,210,591.211,11.7587,1,1,1,210,0,0,0
0.0113745,0.00482878,0.0257893,1,211,591.211,12.1874,1,1,1,211,0,0,0
0.00724075,0.00174186,0.011668,1,206,591.211,12.5895,1,1,1,206,0,0,0
0.00480796,0.000583973,0.0123823,1,207,591.211,12.3513,1,1,1,207,0,0,0
0.00922954,0.00117115,0.0245403,1,203,591.211,11.9284,1,1,1,203,0,0,0
0.0133051,0.00303332,0.0150403,1,211,591.211,11.7999,1,1,1,211,0,0,0
0.0138221,0.0147522,0.0375558,1,209,591.211,12.3116,1,1,1,209,0,0,0
0.0055508,0.00576363,0.00762813,1,213,591.211,12.3039,1,1,1,213,0,0,0
0.0131728,0.00514653,0.0290415,1,212,591.211,11.9462,1,1,1,212,0,0,0
0.00603587,0.00595974,0.0091472,1,210,591.211,11.852,1,1,1,210,0,0,0
0.0126549,0.0153228,0.027385,1,205,591.211,11.9222,1,1,1,205,0,0,0
0.00660601,0.00765889,0.00873032,1,209,591.211,11.9541,1,1,1,209,0,0,0
0.003881,0.00217702,0.00994501,1,209,591.211,11.8854,1,1,1,209,0,0,0
0.0113093,0.00201631,0.0279595,1,208,591.211,12.2924,1,1,1,208,0,0,0
0.0114939,0.00524466,0.0122005,1,211,591.211,12.5065,1,1,1,211,0,0,0
0.00583412,0.0128554,0.00939134,1,215,591.211,12.1019,1,1,1,215,0,0,0
0.0041046,0.000563487,0.0105392,1,210,591.211,12.2245,1,1,1,210,0,0,0
0.00771044,0.00103246,0.028317,1,210,591.211,12.2104,1,1,1,210,0,0,0
0.0112219,0.00209184,0.0141757,1,212,591.211,11.7731,1,1,1,212,0,0,0
0.0126913,0.0167898,0.0414074,1,210,591.211,11.9493,1,1,1,210,0,0,0
0.00663575,0.00910113,0.00754669,1,205,591.211,12.2211,1,1,1,205,0,0,0
0.0120665,0.0147965,0.0288581,1,211,591.211,12.7726,1,1,1,211,0,0,0
0.00558722,0.0024853,0.0087236,1,208,591.211,12.2576,1,1,1,208,0,0,0
0.00414763,0.00125439,0.0101945,1,207,591.211,12.3426,1,1,1,207,0,0,0
0.0121336,0.00193988,0.0251176,1,206,591.211,12.3036,1,1,1,206,0,0,0
0.0134871,0.00519777,0.0188944,1,212,591.211,12.1766,1,1,1,212,0,0,0
0.00342009,0.0148922,0.00701601,1,209,591.211,11.9734,1,1,1,209,0,0,0
0.0121912,0.0013988,0.0252939,1,210,591.211,12.2482,1,1,1,210,0,0,0
0.00904992,0.00406233,0.0109285,1,209,591.211,11.4802,1,1,1,209,0,0,0
0.00397567,0.00142996,0.00919509,1,212,591.211,12.5114,1,1,1,212,0,0,0
0.0118871,0.00199067,0.0277304,1,207,591.211,12.8511,1,1,1,207,0,0,0
0.0122828,0.00641352,0.0122882,1,210,591.211,12.6736,1,1,1,210,0,0,0
0.0139083,0.0185379,0.0291666,1,211,591.211,12.2156,1,1,1,211,0,0,0
0.00549132,0.00758774,0.00821407,1,211,591.211,12.5105,1,1,1,211,0,0,0
0.00405984,0.00174912,0.0137026,1,208,591.211,12.3299,1,1,1,208,0,0,0
0.0122154,0.0037671,0.0247974,1,207,591.211,12.5205,1,1,1,207,0,0,0
0.00870464,0.00758108,0.0100701,1,209,591.211,11.9253,1,1,1,209,0,0,0
0.00462463,0.0011077,0.0120494,1,215,591.211,11.8953,1,1,1,215,0,0,0
0.0059925,0.000627282,0.0122048,0.995261,211,591.211,11.9015,1,0.995261,0.997625,210,0,1,0
0.00955207,0.000979345,0.01865,1,214,591.211,11.5214,1,1,1,214,0,0,0
0.00871262,0.00512125,0.0172227,1,213,591.211,12.0956,1,1,1,213,0,0,0
0.012675,0.00470834,0.0263995,1,211,591.211,12.2575,1,1,1,211,0,0,0
0.0060984,0.00115045,0.00985211,1,212,591.211,12.5327,1,1,1,212,0,0,0
0.00467735,0.0141856,0.0131937,1,211,591.211,12.2689,1,1,1,211,0,0,0
0.0122148,0.00403452,0.0255118,1,212,591.211,12.1573,1,1,1,212,0,0,0
0.00825475,0.0312648,0.0113199,1,211,591.211,12.4577,1,1,1,211,0,0,0
0.00430231,0.00645232,0.00920353,1,208,688.037,11.8133,1,1,1,208,0,0,0
0.0123873,0.00743725,0.0261609,1,213,688.037,12.374,1,1,1,213,0,0,0
0.00626659,0.00808823,0.0107555,1,214,688.037,12.4324,1,1,1,214,0,0,0
0.00430878,0.00531215,0.0105777,1,213,688.037,11.7294,1,1,1,213,0,0,0
0.0124259,0.00136857,0.0253765,1,210,688.037,12.2635,1,1,1,210,0,0,0
0.0083307,0.0085922,0.0101033,1,208,688.037,12.1841,1,1,1,208,0,0,0
0.0124247,0.00894184,0.0283723,1,204,688.037,11.6831,1,1,1,204,0,0,0
0.00451754,0.00912317,0.00712714,1,210,688.037,12.4287,1,1,1,210,0,0,0
0.00436039,0.00437332,0.0113324,1,210,688.037,12.1439,1,1,1,210,0,0,0
0.0118879,0.00215773,0.0273387,1,214,688.037,12.1154,1,1,1,214,0,0,0
0.0107368,0.00182978,0.0133523,1,211,688.037,12.5083,1,1,1,211,0,0,0
0.00385978,0.000847013,0.00992404,1,213,688.037,11.957,1,1,1,213,0,0,0
0.0127584,0.00129189,0.0261354,1,206,688.037,11.6113,1,1,1,206,0,0,0
0.0136413,0.00140709,0.0131302,1,211,688.037,11.7399,1,1,1,211,0,0,0
0.00430989,0.00147821,0.0116803,1,210,688.037,12.0352,1,1,1,210,0,0,0
0.0120608,0.00154606,0.0256477,1,212,688.037,12.0523,1,1,1,212,0,0,0
0.00735515,0.00620633,0.00963481,1,212,688.037,11.5404,1,1,1,212,0,0,0
0.0132782,0.0161572,0.0103916,1,213,688.037,11.8956,1,1,1,213,0,0,0
0.00349975,0.00045542,0.00820055,1,212,688.037,12.3537,1,1,1,212,0,0,0
0.0158681,0.00132541,0.0258784,1,205,688.037,11.9548,1,1,1,205,0,0,0
0.00465836,0.00305035,0.0100608,1,209,688.037,12.4803,1,1,1,209,0,0,0
0.00465842,0.00135689,0.0107502,1,213,688.037,12.1787,1,1,1,213,0,0,0
0.0127016,0.00140056,0.026263,1,211,688.037,11.9486,1,1,1,211,0,0,0
0.0080146,0.00250486,0.01693,1,209,688.037,12.3728,1,1,1,209,0,0,0
0.013106,0.0159094,0.0271855,1,211,688.037,12.0982,1,1,1,211,0,0,0
0.00617687,0.0113314,0.008289,1,214,688.037,12.3289,1,1,1,214,0,0,0
0.00424486,0.00115625,0.0108191,1,211,688.037,11.9564,1,1,1,211,0,0,0
0.0122057,0.0014864,0.0275587,1,210,688.037,11.9265,1,1,1,210,0,0,0
0.0127579,0.00321704,0.0128397,1,211,688.037,12.9796,1,1,1,211,0,0,0
0.00559051,0.00117312,0.0112912,1,207,688.037,11.9804,1,1,1,207,0,0,0
0.0120254,0.00148927,0.0252632,1,208,688.037,12.4235,1,1,1,208,0,0,0
0.0105758,0.0279822,0.007242,1,215,688.037,11.9839,1,1,1,215,0,0,0
0.00371968,0.0251895,0.00766102,1,211,688.037,12.2356,1,1,1,211,0,0,0
0.00391482,0.000656958,0.00834413,1,210,688.037,12.2579,1,1,1,210,0,0,0
0.00718568,0.000927472,0.0250749,1,210,688.037,11.8059,1,1,1,210,0,0,0
0.0144904,0.00180271,0.0285105,1,212,688.037,12.49,1,1,1,212,0,0,0
0.00411203,0.00987593,0.00742808,1,212,688.037,12.1076,1,1,1,212,0,0,0
0.0052993,0.000689761,0.0124468,1,204,688.037,11.7358,1,1,1,204,0,0,0
0.012832,0.00250369,0.0245035,1,207,688.037,12.5371,1,1,1,207,0,0,0
0.0049356,0.0017513,0.00829459,1,208,688.037,12.1655,1,1,1,208,0,0,0
0.0120392,0.0170636,0.0249133,1,208,688.037,11.8647,1,1,1,208,0,0,0
0.00683881,0.00195713,0.00976716,1,209,688.037,12.2702,1,1,1,209,0,0,0
0.0035176,0.00171067,0.0107944,1,211,688.037,11.8375,1,1,1,211,0,0,0
0.0123996,0.00136607,0.0247688,1,208,688.037,12.1326,1,1,1,208,0,0,0
0.0062099,0.0086022,0.00882085,1,208,688.037,12.1161,1,1,1,208,0,0,0
0.0121512,0.00330206,0.027658,1,206,688.037,11.8013,1,1,1,206,0,0,0
0.00930314,0.00104023,0.0131965,1,211,688.037,12.6258,1,1,1,211,0,0,0
0.00487019,0.00126775,0.0146901,1,214,688.037,12.3347,1,1,1,214,0,0,0
0.0105462,0.00127891,0.0253275,1,214,688.037,12.2906,1,1,1,214,0,0,0
0.0130222,0.0069324,0.0155729,1,204,688.037,11.9831,1,1,1,204,0,0,0
0.00338785,0.00107807,0.00707165,1,211,648.926,11.9407,1,1,1,211,0,0,0
0.00984378,0.00157635,0.0261288,1,214,648.926,11.8027,1,1,1,214,0,0,0
0.0133783,0.00133063,0.0209334,1,208,648.926,12.5436,1,1,1,208,0,0,0
0.00577892,0.00107802,0.0105438,1,204,648.926,11.9001,1,1,1,204,0,0,0
0.00867548,0.00189415,0.0229054,1,213,648.926,11.8415,1,1,1,213,0,0,0
0.0124577,0.00448203,0.0158838,1,216,648.926,11.7046,1,1,1,216,0,0,0
0.00510291,0.00983436,0.00754625,1,212,648.926,11.9746,1,1,1,212,0,0,0
0.00654401,0.00225896,0.0219535,1,211,648.926,12.3346,1,1,1,211,0,0,0
0.0134262,0.00147346,0.0247117,1,211,648.926,11.8019,1,1,1,211,0,0,0
0.00494525,0.00382918,0.0103728,1,209,648.926,12.8613,1,1,1,209,0,0,0
0.0126417,0.00173885,0.0277533,1,216,648.926,11.8742,1,1,1,216,0,0,0
0.0083928,0.00791919,0.00944079,1,206,648.926,12.539,1,1,1,206,0,0,0
0.00446419,0.00232638,0.0125045,1,208,648.926,12.1609,1,1,1,208,0,0,0
0.00981796,0.00188206,0.0241996,1,204,648.926,12.1361,1,1,1,204,0,0,0
0.0162878,0.0313276,0.00722816,1,207,648.926,11.6503,1,1,1,207,0,0,0
0.00334001,0.00275309,0.00704624,1,209,648.926,11.5522,1,1,1,209,0,0,0
0.0120799,0.00133071,0.0279094,1,207,648.926,12.1473,1,1,1,207,0,0,0
0.0068029,0.00127562,0.0111056,1,212,648.926,12.4266,1,1,1,212,0,0,0
0.00498971,0.0165084,0.0146587,1,212,648.926,11.7716,1,1,1,212,0,0,0
0.00724088,0.000748224,0.0132485,1,215,648.926,12.7539,1,1,1,215,0,0,0
0.00612958,0.00160116,0.0126514,1,210,648.926,12.4884,1,1,1,210,0,0,0
0.0110046,0.00136276,0.0253242,1,210,648.926,12.1715,1,1,1,210,0,0,0
0.00994251,0.00200095,0.0159404,1,214,648.926,12.3718,1,1,1,214,0,0,0
0.00364596,0.00130368,0.00807666,1,211,648.926,12.6348,1,1,1,211,0,0,0
0.0107236,0.00237876,0.0289306,1,213,648.926,12.4369,1,1,1,213,0,0,0
0.0120436,0.00101226,0.0143029,1,214,648.926,11.87,1,1,1,214,0,0,0
0.00365967,0.000538455,0.00818838,1,206,648.926,11.9992,1,1,1,206,0,0,0
0.0114537,0.00258373,0.0254137,1,206,648.926,12.7051,1,1,1,206,0,0,0
0.0093249,0.00178678,0.0122794,1,209,648.926,11.8394,1,1,1,209,0,0,0
0.0124051,0.00521185,0.0262218,1,211,648.926,11.897,1,1,1,211,0,0,0
0.00610574,0.000684345,0.0106239,1,213,648.926,12.4201,1,1,1,213,0,0,0
0.0123995,0.00914855,0.0347668,1,211,648.926,12.3822,1,1,1,211,0,0,0
0.0060199,0.00345641,0.00959398,1,213,648.926,12.526,1,1,1,213,0,0,0
0.0123476,0.00200901,0.0259119,1,215,648.926,11.9555,1,1,1,215,0,0,0
0.0063541,0.000578406,0.00937628,1,209,648.926,12.3197,1,1,1,209,0,0,0
0.012006,0.00729234,0.026762,1,206,648.926,11.9295,1,1,1,206,0,0,0
0.00709262,0.000929693,0.0109783,1,215,648.926,12.5461,1,1,1,215,0,0,0
0.01279,0.0151157,0.028217,1,211,648.926,12.4118,1,1,1,211,0,0,0
0.00580008,0.00497473,0.00933631,1,211,648.926,12.765,1,1,1,211,0,0,0
0.0128068,0.0122728,0.032562,1,206,648.926,12.5063,1,1,1,206,0,0,0
0.00612101,0.000681049,0.00957767,1,209,648.926,12.0699,1,1,1,209,0,0,0
0.00426539,0.000894749,0.0101911,1,209,648.926,12.3594,1,1,1,209,0,0,0
0.0126525,0.0160023,0.0253896,1,210,648.926,11.2924,1,1,1,210,0,0,0
0.00463832,0.00430569,0.0067895,1,207,648.926,12.0093,1,1,1,207,0,0,0
0.00622808,0.0128273,0.0174439,1,216,648.926,12.1366,1,1,1,216,0,0,0
0.00860719,0.00102402,0.0191775,1,211,648.926,11.3932,1,1,1,211,0,0,0
0.00944541,0.00165534,0.0181013,1,212,648.926,12.6834,1,1,1,212,0,0,0
0.00481025,0.00181021,0.0097986,1,208,648.926,11.6611,1,1,1,208,0,0,0
0.0302003,0.0133458,0.0138705,1,213,648.926,12.1979,1,1,1,213,0,0,0
0.0051815,0.0129291,0.0073613,1,217,648.926,12.1644,1,1,1,217,0,0,0
0.0033321,0.000421288,0.00702573,1,210,612.939,12.4228,1,1,1,210,0,0,0
0.00987288,0.00169102,0.0252304,1,211,612.939,11.896,1,1,1,211,0,0,0
0.0127666,0.00171608,0.0243537,1,210,612.939,12.4615,1,1,1,210,0,0,0
0.00469093,0.00527398,0.00834708,1,207,612.939,12.3905,1,1,1,207,0,0,0
0.0118878,0.00131293,0.0260651,1,208,612.939,11.8543,1,1,1,208,0,0,0
0.00888244,0.000665928,0.0112405,1,208,612.939,12.3281,1,1,1,208,0,0,0
0.00383679,0.000512845,0.0249275,1,213,612.939,12.8505,1,1,1,213,0,0,0
0.0143445,0.00182683,0.0246081,1,209,612.939,11.7657,1,1,1,209,0,0,0
0.00799741,0.00361366,0.0131996,1,214,612.939,12.0558,1,1,1,214,0,0,0
0.0123028,0.00558564,0.0251224,1,211,612.939,12.137,1,1,1,211,0,0,0
0.00758263,0.00115046,0.00980048,1,212,612.939,11.7069,1,1,1,212,0,0,0
0.0072201,0.00810541,0.0234764,1,215,612.939,12.5587,1,1,1,215,0,0,0
0.00679429,0.000739721,0.0140936,1,208,612.939,11.9667,1,1,1,208,0,0,0
0.00670565,0.000733376,0.0158899,1,217,612.939,12.1184,1,1,1,217,0,0,0
0.0132669,0.00206624,0.0284516,1,215,612.939,12.12,1,1,1,215,0,0,0
0.00816006,0.00346893,0.0118335,1,209,612.939,12.0545,1,1,1,209,0,0,0
0.00428709,0.00313211,0.00948975,1,210,612.939,12.0031,1,1,1,210,0,0,0
0.00811914,0.0105721,0.0209344,1,210,612.939,11.3765,1,1,1,210,0,0,0
0.00447885,0.00110091,0.00896052,1,210,612.939,11.8548,1,1,1,210,0,0,0
0.00554544,0.000947782,0.0121094,1,210,612.939,11.8797,1,1,1,210,0,0,0
0.0125447,0.00163398,0.0259,1,212,612.939,11.9034,1,1,1,212,0,0,0
0.00982367,0.00395077,0.0108963,1,210,612.939,11.6433,1,1,1,210,0,0,0
0.00493655,0.0012565,0.0130001,1,214,612.939,12.271,1,1,1,214,0,0,0
0.00774022,0.000889777,0.0173637,1,209,612.939,11.8771,1,1,1,209,0,0,0
0.00812773,0.00113639,0.0178333,1,213,612.939,12.8995,1,1,1,213,0,0,0
0.0089205,0.0030319,0.0202617,1,210,612.939,12.4321,1,1,1,210,0,0,0
0.00612423,0.000868405,0.0135877,1,214,612.939,12.0538,1,1,1,214,0,0,0
0.0063596,0.000778442,0.0125462,1,207,612.939,12.0297,1,1,1,207,0,0,0
0.0129677,0.00154547,0.0252662,1,211,612.939,12.3261,1,1,1,211,0,0,0
0.00848044,0.00275847,0.0116238,1,209,612.939,12.367,1,1,1,209,0,0,0
0.0125529,0.0152347,0.0271402,1,211,612.939,11.5428,1,1,1,211,0,0,0
0.00683477,0.00474172,0.00927467,1,215,612.939,12.0511,1,1,1,215,0,0,0
0.00546313,0.0282227,0.00734011,1,214,612.939,12.4002,1,1,1,214,0,0,0
0.00355057,0.00137851,0.00761712,1,213,612.939,11.7179,1,1,1,213,0,0,0
0.00850719,0.00135344,0.0248168,1,212,612.939,11.7172,1,1,1,212,0,0,0
0.0126377,0.00278019,0.0258392,1,210,612.939,12.2356,1,1,1,210,0,0,0
0.006352,0.0127042,0.00975735,1,207,612.939,11.8639,1,1,1,207,0,0,0
0.0127402,0.00132765,0.0260517,1,211,612.939,12.3299,1,1,1,211,0,0,0
0.00740415,0.00754912,0.0093164,1,213,612.939,12.7781,1,1,1,213,0,0,0
0.0043782,0.00158403,0.0122935,1,213,612.939,12.0744,1,1,1,213,0,0,0
0.0138247,0.00236691,0.0246074,1,208,612.939,12.1612,1,1,1,208,0,0,0
0.00704314,0.00586989,0.00941924,1,215,612.939,11.5638,1,1,1,215,0,0,0
0.00357605,0.000501335,0.0089178,1,211,612.939,12.1751,1,1,1,211,0,0,0
0.00829654,0.00130995,0.027094,1,207,612.939,11.9021,1,1,1,207,0,0,0
0.0132285,0.0152015,0.0132501,1,210,612.939,12.1787,1,1,1,210,0,0,0
0.00364439,0.00248482,0.00834676,1,213,612.939,11.8834,1,1,1,213,0,0,0
0.0120217,0.00149083,0.0287052,1,208,612.939,11.2167,1,1,1,208,0,0,0
0.0127562,0.00371133,0.0174384,1,205,612.939,11.9602,1,1,1,205,0,0,0
0.0119934,0.00450347,0.0250465,1,209,612.939,12.6653,1,1,1,209,0,0,0
0.00769036,0.00200427,0.0101028,1,204,612.939,11.8187,1,1,1,204,0,0,0
0.0034351,0.00635063,0.00715271,1,211,579.834,11.8208,1,1,1,211,0,0,0
0.00644309,0.00102105,0.0182711,1,206,579.834,12.0918,1,1,1,206,0,0,0
0.0101507,0.00370686,0.0212392,1,207,579.834,12.0229,1,1,1,207,0,0,0
0.00601784,0.000555084,0.00950448,1,219,579.834,11.9766,1,1,1,219,0,0,0
0.00819256,0.00246994,0.0254997,1,207,579.834,12.0297,1,1,1,207,0,0,0
0.0124607,0.00572174,0.0237018,1,212,579.834,11.2977,1,1,1,212,0,0,0
0.00535559,0.000950033,0.0104551,1,209,579.834,11.5489,1,1,1,209,0,0,0
0.0123227,0.00142067,0.0266539,1,211,579.834,12.072,1,1,1,211,0,0,0
0.00741794,0.00907384,0.0102379,1,212,579.834,12.4945,1,1,1,212,0,0,0
0.00385358,0.00201985,0.0112076,1,212,579.834,11.8843,1,1,1,212,0,0,0
0.0129466,0.00168228,0.0576544,1,208,579.834,12.4185,1,1,1,208,0,0,0
0.00522267,0.00363481,0.00898621,1,211,579.834,12.3518,1,1,1,211,0,0,0
0.00386398,0.00114292,0.00944586,1,208,579.834,11.892,1,1,1,208,0,0,0
0.0114848,0.00231717,0.030041,1,212,579.834,12.4703,1,1,1,212,0,0,0
0.0116656,0.00313071,0.0136539,1,211,579.834,11.6556,1,1,1,211,0,0,0
0.00521934,0.000419868,0.00688303,1,210,579.834,11.942,1,1,1,210,0,0,0
0.0044463,0.00052551,0.00930444,1,208,579.834,12.3833,1,1,1,208,0,0,0
0.00941583,0.00135609,0.0256458,1,208,579.834,12.5521,1,1,1,208,0,0,0
0.0123784,0.00673375,0.0232319,1,209,579.834,11.9679,1,1,1,209,0,0,0
0.00393979,0.00573042,0.00852776,1,210,579.834,11.6827,1,1,1,210,0,0,0
0.00754281,0.00277442,0.0238888,1,208,579.834,11.541,1,1,1,208,0,0,0
0.0109666,0.0032709,0.0225723,1,210,579.834,12.3859,1,1,1,210,0,0,0
0.00446422,0.00923137,0.00941509,1,209,579.834,11.6575,1,1,1,209,0,0,0
0.0131379,0.0102997,0.0265821,1,212,579.834,11.9212,1,1,1,212,0,0,0
0.00707503,0.00141691,0.00998776,1,205,579.834,12.3828,1,1,1,205,0,0,0
0.00495175,0.0146734,0.0127703,1,211,579.834,12.464,1,1,1,211,0,0,0
0.0132313,0.00429157,0.0267264,1,207,579.834,11.81,1,1,1,207,0,0,0
0.00640973,0.00105581,0.0144992,1,213,579.834,12.1662,1,1,1,213,0,0,0
0.00607203,0.0040996,0.0141191,1,215,579.834,12.1853,1,1,1,215,0,0,0
0.0124572,0.0015046,0.0264323,1,210,579.834,11.9787,1,1,1,210,0,0,0
0.00983447,0.00660908,0.0106732,1,210,579.834,12.659,1,1,1,210,0,0,0
0.0125251,0.0164986,0.0280045,1,211,579.834,11.9506,1,1,1,211,0,0,0
0.0049745,0.000730322,0.00956049,1,211,579.834,11.3947,1,1,1,211,0,0,0
0.00526205,0.0100479,0.0171551,1,211,579.834,12.7424,1,1,1,211,0,0,0
0.00795099,0.0022781,0.028619,1,210,579.834,12.6548,1,1,1,210,0,0,0
0.00686604,0.000710545,0.0134895,1,207,579.834,12.0364,1,1,1,207,0,0,0
0.0050016,0.000930716,0.0125578,1,209,579.834,11.9626,1,1,1,209,0,0,0
0.00997585,0.00244416,0.0257835,1,208,579.834,12.0324,1,1,1,208,0,0,0
0.0144554,0.00136724,0.0209376,1,211,579.834,11.7131,1,1,1,211,0,0,0
0.0122621,0.00178642,0.0250481,1,208,579.834,12.5018,1,1,1,208,0,0,0
0.00496607,0.000837768,0.0106749,1,207,579.834,12.0202,1,1,1,207,0,0,0
0.0121076,0.0173504,0.0251298,1,210,579.834,12.3568,1,1,1,210,0,0,0
0.00491983,0.0108745,0.0073284,1,214,579.834,11.9183,1,1,1,214,0,0,0
0.00838254,0.00189811,0.0208191,1,210,579.834,11.7856,1,1,1,210,0,0,0
0.00861016,0.00105439,0.0204622,1,208,579.834,12.2808,1,1,1,208,0,0,0
0.00916063,0.00229443,0.0200878,1,211,579.834,12.0954,1,1,1,211,0,0,0
0.0132001,0.00182759,0.0272053,1,207,579.834,11.81,1,1,1,207,0,0,0
0.0058273,0.0285727,0.0161099,1,212,579.834,12.0931,1,1,1,212,0,0,0
0.00358968,0.0150897,0.00680197,1,215,579.834,11.7824,1,1,1,215,0,0,0
0.00419109,0.000601654,0.00995005,1,212,579.834,11.8936,1,1,1,212,0,0,0
0.00487027,0.000625407,0.0105902,1,211,549.414,12.3099,1,1,1,211,0,0,0
0.00740355,0.00532641,0.0216596,1,206,549.414,11.794,1,1,1,206,0,0,0
0.0104094,0.0030684,0.0206891,1,204,549.414,11.7797,1,1,1,204,0,0,0
0.00545265,0.0122528,0.00628444,1,218,549.414,11.8063,1,1,1,218,0,0,0
0.012382,0.00134372,0.0256209,1,211,549.414,11.8352,1,1,1,211,0,0,0
0.00671248,0.0145236,0.00836056,1,212,549.414,11.9613,1,1,1,212,0,0,0
0.0129986,0.0158077,0.0330855,1,211,549.414,11.8237,1,1,1,211,0,0,0
0.00501527,0.00359369,0.0081959,1,211,549.414,12.1502,1,1,1,211,0,0,0
0.0130462,0.00895891,0.0279567,1,213,549.414,11.8982,1,1,1,213,0,0,0
0.00689956,0.00109488,0.00995977,1,211,549.414,12.1757,1,1,1,211,0,0,0
0.00506206,0.00934755,0.016345,1,214,549.414,12.8656,1,1,1,214,0,0,0
0.00784355,0.00223093,0.0237452,1,215,549.414,12.5418,1,1,1,215,0,0,0
0.0106066,0.00294818,0.0207513,1,209,549.414,12.5897,1,1,1,209,0,0,0
0.00356559,0.00048832,0.00956655,1,213,549.414,12.3604,1,1,1,213,0,0,0
0.00868783,0.00109657,0.0276994,1,209,549.414,12.1292,1,1,1,209,0,0,0
0.0141024,0.00232055,0.0197085,1,211,549.414,12.0892,1,1,1,211,0,0,0
0.0158851,0.00677494,0.0296028,1,216,549.414,11.771,1,1,1,216,0,0,0
0.0128049,0.00388697,0.0179964,1,207,549.414,12.1111,1,1,1,207,0,0,0
0.0134988,0.00676206,0.0242981,1,205,549.414,12.1279,1,1,1,205,0,0,0
0.00534506,0.000946975,0.00945561,1,211,549.414,12.0043,1,1,1,211,0,0,0
0.00627437,0.0050842,0.0162178,1,210,549.414,12.0307,1,1,1,210,0,0,0
0.0128026,0.00143784,0.0257372,1,211,549.414,11.6485,1,1,1,211,0,0,0
0.00673002,0.00697772,0.00896284,1,212,549.414,12.2314,1,1,1,212,0,0,0
0.0129664,0.00662733,0.0258857,1,209,549.414,12.5282,1,1,1,209,0,0,0
0.00912001,0.00430563,0.0107763,1,215,549.414,12.2184,1,1,1,215,0,0,0
0.00389863,0.000707098,0.0101051,1,209,549.414,12.4889,1,1,1,209,0,0,0
0.0118437,0.0013479,0.0258022,1,212,549.414,12.8064,1,1,1,212,0,0,0
0.00733226,0.00762118,0.00938506,1,212,549.414,12.884,1,1,1,212,0,0,0
