Preprocessing Time (s),Feature Extraction Time (s),Prediction Time (s),Accuracy,Num Normals,CPU Utilization (%),Model Confidence
0.00175679,0.00316202,0.0204984,1,192,68.6035,12.2122
0.00177886,0.00311708,0.0196217,1,190,68.6035,12.4556
0.00173554,0.00331628,0.0207542,1,195,68.6035,11.4268
0.000800403,0.00149717,0.00953334,1,193,68.6035,11.8659
0.00176987,0.00317602,0.0183798,1,190,68.6035,11.4672
0.00119175,0.00277803,0.0202603,1,197,68.6035,11.283
0.00176527,0.00309829,0.0196436,1,190,68.6035,11.8833
0.00173157,0.00306878,0.0194841,1,188,68.6035,11.2665
0.000743146,0.00121301,0.00744953,1,190,68.6035,12.2339
0.00134561,0.00214814,0.0104129,1,198,68.6035,11.3749
0.00174093,0.00319978,0.0215015,1,193,63.0859,11.5246
0.00120193,0.00223396,0.0176533,1,198,63.0859,12.9884
0.00174143,0.00320038,0.0200818,1,194,63.0859,11.3202
0.00155868,0.00288827,0.0200389,1,191,63.0859,12.2763
0.00181875,0.00309678,0.0205035,1,189,63.0859,11.8742
0.000978422,0.00174255,0.0108954,1,187,63.0859,12.3779
0.00163117,0.00295257,0.018309,1,191,63.0859,12.2169
0.00177154,0.00311342,0.019545,1,190,63.0859,12.0534
0.00174718,0.00320276,0.020064,1,193,63.0859,12.7031
0.00104598,0.00224133,0.0190445,1,192,63.0859,11.9803
0.00175181,0.00317034,0.0199904,1,192,63.0859,10.7167
0.0017509,0.00333853,0.021794,1,199,63.0859,11.5606
0.000814664,0.00143116,0.0107762,1,191,63.0859,10.8002
0.00165434,0.00233011,0.00578344,1,190,63.0859,10.7949
0.00174904,0.00329472,0.0202494,1,196,63.0859,11.9103
0.00174125,0.00306175,0.0194415,1,187,63.0859,11.5137
0.000698538,0.00128956,0.00789315,1,193,63.0859,12.6629
0.00173552,0.00332303,0.0199785,1,197,63.0859,11.8914
0.00177816,0.00324725,0.0204393,1,195,63.0859,12.0434
0.00179531,0.00314495,0.0195007,1,190,63.0859,10.9929
0.000825885,0.0016637,0.0111397,1,191,63.0859,11.067
0.00175163,0.00324884,0.0200496,1,194,63.0859,11.6157
0.00174034,0.00314883,0.0197814,1,190,63.0859,11.2621
0.00118968,0.00214352,0.0180307,1,194,63.0859,10.9018
0.00830207,0.00474845,0.0160856,1,247,63.0859,12.7309
0.000514164,0.000863258,0.00547317,1,187,63.0859,11.3819
0.00158289,0.00271984,0.0192641,1,192,63.0859,10.9902
0.00166821,0.00321096,0.0290739,1,192,63.0859,12.3864
0.00169518,0.00316605,0.0268999,1,191,63.0859,11.6287
0.0018306,0.00324415,0.027118,0.994872,195,63.0859,11.9906
0.000872312,0.00158153,0.0142176,1,198,63.0859,12.0104
0.00851703,0.0065514,0.0263044,1,248,63.0859,12.5717
0.00051568,0.000901026,0.00579452,1,188,63.0859,11.5855
0.0014724,0.00212942,0.0145425,1,191,63.0859,11.6009
0.0017356,0.00310831,0.0286511,1,189,63.0859,11.8373
0.000665818,0.00124745,0.00762427,1,191,63.0859,11.5924
0.00119181,0.00216312,0.0206224,1,193,63.0859,12.019
0.00175598,0.0031763,0.0267878,1,191,63.0859,11.6912
0.00112828,0.00188624,0.0216986,1,189,63.0859,11.2617
0.00177675,0.00296223,0.0259658,1,184,63.0859,11.6558
0.00157032,0.00314861,0.0274902,1,192,63.0859,11.7241
0.00174612,0.00319306,0.0214997,1,192,63.0859,12.2404
0.00169012,0.00320727,0.0198615,1,193,63.0859,11.9494
0.00161772,0.0031594,0.0199298,1,191,63.0859,11.9027
0.00825394,0.00476654,0.024317,1,248,63.0859,13.2773
0.000755918,0.00133515,0.00932381,1,196,63.0859,11.6129
0.0017891,0.00325588,0.0160861,1,192,63.0859,12.1373
0.00177275,0.00329037,0.0202486,1,196,63.0859,12.0824
0.00178952,0.0032084,0.0196844,1,187,63.0859,11.4771
0.00174109,0.00329852,0.0203729,1,196,63.0859,11.7488
0.000960555,0.00196513,0.0147585,1,193,58.0078,11.7255
0.00188226,0.00344306,0.0162535,1,196,58.0078,11.3555
0.00178602,0.00319782,0.0207331,1,192,58.0078,11.1725
0.00168993,0.0031328,0.0196539,1,189,58.0078,11.2151
0.00128696,0.00266452,0.0200406,1,196,58.0078,12.2129
0.00174465,0.00309423,0.0191188,1,188,58.0078,11.9732
0.00174787,0.00321256,0.0197,1,191,58.0078,12.0749
0.00173764,0.0032514,0.0201927,1,192,58.0078,11.2984
0.00161888,0.00321251,0.0205448,1,191,58.0078,11.2784
0.00175916,0.00318333,0.0193161,1,191,58.0078,12.7743
0.00183129,0.00312127,0.0191757,1,189,58.0078,11.0158
0.00175226,0.00324262,0.0198393,1,194,58.0078,10.7228
0.00178378,0.00320932,0.0214277,1,193,58.0078,12.6208
0.000600403,0.00109066,0.00724352,1,192,58.0078,12.2375
0.000683524,0.00130295,0.00708589,1,190,58.0078,11.2488
0.00176935,0.00317492,0.0200849,1,190,58.0078,11.6344
0.00169519,0.00330135,0.0211792,1,196,58.0078,11.0623
0.000582306,0.00106861,0.00655084,1,192,58.0078,11.6629
0.000746842,0.00145477,0.00804911,1,189,58.0078,12.8421
0.00168842,0.00333319,0.0216896,1,188,58.0078,11.4061
0.00173957,0.00331748,0.0219696,1,197,58.0078,11.7223
0.00168473,0.00308791,0.0202808,1,188,58.0078,12.0032
0.00169445,0.0033474,0.0166406,1,190,58.0078,11.5486
0.00177243,0.00314553,0.0220266,1,191,58.0078,11.3997
0.00178212,0.00327031,0.0201353,1,194,58.0078,11.9527
0.00171923,0.00321305,0.0197432,1,194,58.0078,11.8591
0.001583,0.00285414,0.0201361,1,193,58.0078,12.1383
0.00174828,0.00332224,0.0201041,1,195,58.0078,11.8642
0.00173362,0.0031123,0.0196404,1,189,58.0078,11.9985
0.00115697,0.00231568,0.0181085,1,195,58.0078,12.5825
0.00174027,0.00330154,0.0206713,1,199,58.0078,12.2799
0.00174423,0.00320273,0.0206102,1,192,58.0078,11.2147
0.00170231,0.00311149,0.019248,1,189,58.0078,10.841
0.00174133,0.00324471,0.0201551,1,195,58.0078,11.3742
0.00138829,0.00268822,0.0201405,1,194,58.0078,11.337
0.00174942,0.00330412,0.0204588,1,196,58.0078,11.918
0.000824991,0.00134321,0.00870608,1,185,58.0078,11.6763
0.00179541,0.00309291,0.020646,1,187,58.0078,11.5476
0.00182231,0.00306793,0.0195884,1,189,58.0078,11.4763
0.00176083,0.00317312,0.0198702,1,191,58.0078,12.2063
0.00122242,0.0022007,0.0183309,1,196,58.0078,11.3488
0.00177315,0.00307395,0.0198014,1,188,58.0078,11.0639
0.00178113,0.0031951,0.0186584,0.989583,192,58.0078,11.599
0.00181226,0.00319794,0.0218953,1,194,58.0078,12.0172
0.00156042,0.00304497,0.0191132,1,187,58.0078,11.2984
0.00168068,0.00306364,0.0183331,1,185,58.0078,12.0193
0.00177333,0.00323655,0.0200893,1,193,58.0078,12.0654
0.00174937,0.00329413,0.0207867,1,196,58.0078,11.1601
0.00173898,0.00340924,0.0204721,1,195,58.0078,11.653
0.00864702,0.00530925,0.0214567,1,250,69.3848,12.6212
0.000740628,0.00117155,0.00731676,1,194,69.3848,10.6495
0.00174925,0.00307254,0.0173576,1,185,69.3848,10.608
0.00195043,0.00334507,0.0203087,1,194,69.3848,11.5231
0.00176537,0.00318109,0.0194813,1,191,69.3848,11.709
0.00172978,0.00326319,0.0203931,1,193,69.3848,12.2745
0.000589137,0.00107893,0.0102551,1,190,69.3848,13.0485
0.00169647,0.0031911,0.0199612,1,185,69.3848,11.0625
0.00060954,0.00107143,0.00677734,1,193,69.3848,12.4668
0.00113538,0.00207175,0.013055,1,187,69.3848,12.1947
0.00173071,0.00324936,0.0197549,1,193,69.3848,10.5329
0.00174107,0.00324141,0.0195372,0.978947,190,69.3848,11.1845
0.00174163,0.00328512,0.0198669,1,194,69.3848,11.7813
0.00121444,0.00241158,0.0178428,1,193,69.3848,11.5796
0.00174025,0.00319621,0.019955,1,192,69.3848,11.9517
0.000814374,0.00141279,0.00867331,1,192,69.3848,12.176
0.00180348,0.0032131,0.0228953,1,193,69.3848,11.8198
0.00176224,0.00310712,0.0209427,1,189,69.3848,12.1457
0.000943866,0.00174255,0.0134109,1,194,69.3848,12.7608
0.00171908,0.00318784,0.0197237,1,191,69.3848,11.0631
0.00082363,0.00146669,0.0094163,1,195,69.3848,10.9572
0.00153872,0.00221752,0.0137636,1,195,69.3848,13.3359
0.00178408,0.0033398,0.0208607,1,192,69.3848,11.6925
0.00175598,0.00333879,0.0209352,1,198,69.3848,12.4547
0.00168781,0.00330262,0.0194166,1,196,69.3848,11.6528
0.0018142,0.00318954,0.0201953,1,191,69.3848,11.8055
0.00171266,0.00330671,0.0203038,0.984772,197,69.3848,11.1655
0.00173959,0.00323119,0.0199148,1,194,69.3848,11.9226
0.00178201,0.00305736,0.0209849,1,187,69.3848,11.4724
0.00176064,0.00362314,0.0173885,1,195,69.3848,11.998
0.000738697,0.00132002,0.00924147,1,189,69.3848,11.8721
0.0017525,0.00313455,0.0196149,1,190,69.3848,11.6216
0.00169338,0.00323691,0.0202348,1,193,69.3848,11.5401
0.0017795,0.00322793,0.0183576,1,195,69.3848,11.9624
0.00175854,0.00324915,0.0206583,1,193,69.3848,10.9762
0.00153883,0.00317869,0.0196388,1,191,69.3848,11.3903
0.00174836,0.00323008,0.0199558,1,193,69.3848,10.9088
0.00178544,0.00327353,0.0222784,1,195,69.3848,11.815
0.0016901,0.00309602,0.01999,1,188,69.3848,11.5941
0.00155112,0.00328,0.0200352,1,195,69.3848,10.9842
0.00175508,0.00308668,0.019196,1,186,69.3848,11.0059
0.00179484,0.00315267,0.0127578,1,193,69.3848,11.8484
0.0017772,0.00317039,0.0199803,1,192,69.3848,11.4747
0.0017841,0.00326093,0.0203901,1,195,69.3848,11.6934
0.00168004,0.00308718,0.0198695,1,186,69.3848,11.6791
0.00176579,0.00322815,0.0209952,1,192,69.3848,12.1391
0.0011933,0.00249097,0.017331,1,190,69.3848,11.8642
0.0011497,0.00233448,0.0172963,1,185,69.3848,11.3681
0.00171515,0.00314468,0.0195755,1,192,69.3848,11.317
0.00174263,0.00320186,0.0200927,1,192,69.3848,12.4138
0.00179221,0.00324873,0.0199739,1,194,69.3848,11.7481
0.00114513,0.00222168,0.0175925,1,193,79.8828,11.9708
0.00176718,0.00311365,0.019658,1,185,79.8828,11.8124
0.00173545,0.00317109,0.0195514,1,191,79.8828,12.0245
0.00173422,0.00305219,0.0189858,1,186,79.8828,12.4902
0.00178562,0.00327752,0.0204249,1,196,79.8828,11.6155
0.00173137,0.00335391,0.020365,1,198,79.8828,11.0928
0.00172776,0.00318282,0.019608,1,192,79.8828,12.4438
0.00139507,0.00326296,0.0204708,1,194,79.8828,12.0302
0.00176742,0.0030539,0.0205702,1,188,79.8828,11.533
0.00173256,0.00333246,0.0202486,1,198,79.8828,11.6244
0.00173452,0.00331925,0.0202988,1,199,79.8828,10.7101
0.00174746,0.00303506,0.0189838,1,185,79.8828,12.361
0.00170699,0.00315779,0.0196447,1,191,79.8828,12.566
0.00177901,0.00333187,0.0203752,1,196,79.8828,12.5626
0.00156454,0.00313832,0.019926,1,192,79.8828,10.7425
0.000971879,0.00170359,0.0127915,1,190,79.8828,11.7469
0.00174602,0.00365405,0.0203289,1,195,79.8828,11.7844
0.000646584,0.00115551,0.00875969,1,191,79.8828,12.2091
0.00173841,0.00332889,0.0211591,1,196,79.8828,12.2434
0.00172903,0.00317578,0.016928,1,186,79.8828,11.8329
0.0016857,0.00322766,0.0207406,1,193,79.8828,12.6606
0.00174128,0.00303855,0.0194082,1,186,79.8828,11.6066
0.00180161,0.00320809,0.0202304,1,192,79.8828,12.0124
0.00173998,0.00328289,0.0207201,1,196,79.8828,11.7684
0.0015675,0.00300515,0.0201369,1,194,79.8828,12.3739
0.00182233,0.00309873,0.0193479,1,186,79.8828,10.7951
0.00156892,0.00324077,0.020478,1,197,79.8828,10.9656
0.00177938,0.00341481,0.0192093,1,200,79.8828,11.9096
0.00181886,0.00328036,0.0198321,1,189,79.8828,11.5647
0.00129,0.00239059,0.0149511,1,195,79.8828,11.4559
0.00206707,0.00310589,0.0164681,1,189,79.8828,11.9302
0.00181571,0.00318914,0.0207229,1,190,79.8828,11.2707
0.000642763,0.00122036,0.00781746,1,192,79.8828,11.728
0.000862408,0.00158745,0.0100719,1,190,79.8828,10.9715
0.00177866,0.00314495,0.0199955,1,188,79.8828,11.276
0.00174509,0.00322791,0.0197045,1,193,79.8828,11.7217
0.00178779,0.00319021,0.0196708,1,191,79.8828,12.319
0.000746989,0.00155112,0.0109281,1,192,79.8828,11.8731
0.000896511,0.00165149,0.0101138,1,195,79.8828,10.9265
0.00177976,0.00329278,0.0204993,1,196,79.8828,12.0237
0.00173349,0.00329921,0.0204573,1,194,79.8828,11.7733
0.0017391,0.00318917,0.0203486,1,193,79.8828,12.1795
0.00171194,0.00323781,0.0189597,1,192,79.8828,11.6916
0.00172047,0.00319157,0.0202508,1,194,79.8828,11.1527
0.00176466,0.00313408,0.0197253,1,191,79.8828,10.8599
0.00176973,0.00330055,0.0203707,1,197,79.8828,12.0961
0.0017644,0.00316438,0.0194626,1,191,79.8828,12.2366
0.00180306,0.00316135,0.0201609,1,190,79.8828,11.6571
0.00178185,0.00330519,0.0203304,1,198,79.8828,11.6842
0.00163733,0.00322301,0.019964,1,194,79.8828,12.1498
0.00155918,0.00313608,0.0200228,1,191,89.502,11.307
0.00178029,0.00318968,0.0203344,1,194,89.502,11.4587
0.00173768,0.00326693,0.0202012,1,193,89.502,11.403
0.00154146,0.00308852,0.0193894,1,191,89.502,11.1239
0.00177145,0.00322938,0.0198759,1,195,89.502,12.3662
0.00173252,0.00327106,0.0194547,1,190,89.502,12.1566
0.00168497,0.00318167,0.0200589,1,190,89.502,12.2322
0.00126614,0.00291258,0.0197828,1,195,89.502,12.1807
0.00176217,0.00318222,0.0199836,1,193,89.502,12.213
0.00177954,0.0031964,0.019788,1,192,89.502,11.1113
0.00172902,0.00333588,0.0205877,1,196,89.502,11.3606
0.00158647,0.0027207,0.0195607,1,186,89.502,11.7422
0.00168401,0.00326801,0.01957,1,192,89.502,11.1133
0.00174928,0.00331636,0.020401,1,195,89.502,11.392
0.000510424,0.000872703,0.00557941,1,185,89.502,11.6387
0.00176279,0.00322126,0.0204302,1,195,89.502,11.4871
0.0018059,0.00335073,0.0206357,1,194,89.502,11.7089
0.00119134,0.00236317,0.0176849,1,189,89.502,11.085
0.00174393,0.00318895,0.0202126,0.994792,192,89.502,11.3623
0.000974059,0.00166285,0.0105598,1,187,89.502,11.2956
0.00116358,0.00198898,0.00925258,0.994819,193,89.502,12.0122
0.00181598,0.00317489,0.00858975,1,187,89.502,11.1467
0.00176096,0.0031721,0.0198397,1,191,89.502,11.5054
0.00171622,0.00312045,0.0196532,1,189,89.502,10.9927
0.000875519,0.00144721,0.00940184,1,189,89.502,11.3441
0.00177842,0.00322265,0.0199989,1,192,89.502,11.6848
0.00175672,0.00319047,0.0206993,1,193,89.502,11.6285
0.00188202,0.00322981,0.0204103,1,192,89.502,12.1664
0.000979662,0.00181722,0.0114722,1,194,89.502,11.4732
0.00177855,0.00317359,0.0195731,1,193,89.502,11.8021
0.00173567,0.00333563,0.020153,1,196,89.502,11.6072
0.000711921,0.00128606,0.00786815,1,198,89.502,12.2841
0.000845268,0.00167522,0.0106675,1,191,89.502,12.7104
0.00180448,0.00310503,0.0194964,1,188,89.502,10.878
0.00139482,0.00303644,0.0208661,1,195,89.502,11.4139
0.00169685,0.00321381,0.00996145,1,194,89.502,11.9828
0.00174401,0.00316683,0.0195311,1,191,89.502,11.4834
0.00116065,0.00214847,0.013094,1,193,89.502,10.5154
0.00176414,0.00334865,0.0208342,1,198,89.502,11.3142
0.00174866,0.00322024,0.0198235,0.994819,193,89.502,10.6767
0.00152601,0.00304674,0.0197512,1,191,89.502,11.6156
0.00172145,0.00315526,0.0194294,1,190,89.502,11.5226
0.00124382,0.00259365,0.0198058,0.994792,192,89.502,11.742
0.00168672,0.00316489,0.0202923,1,191,89.502,11.3112
0.00167584,0.00316127,0.0201093,1,192,89.502,11.2088
0.00146541,0.00288507,0.0205344,0.974227,194,89.502,10.8216
0.00174044,0.00305454,0.0193449,1,187,89.502,11.4551
0.00129856,0.00292173,0.0202047,1,194,89.502,11.3027
0.0017722,0.0031873,0.020175,1,193,89.502,11.1201
0.00103156,0.00108489,0.00664441,1,191,89.502,11.1526
0.00169793,0.00322678,0.0198436,1,192,90.3809,10.8547
0.00173611,0.00305725,0.0188504,1,184,90.3809,11.4979
0.00172503,0.00322779,0.0122482,1,190,90.3809,11.4387
0.00176592,0.00307424,0.0193947,1,189,90.3809,10.9839
0.00169953,0.00318416,0.0204836,1,193,90.3809,11.041
0.00169928,0.00322848,0.0199482,1,193,90.3809,11.414
0.00138368,0.00324942,0.0199032,1,193,90.3809,11.1937
0.00168174,0.00316145,0.0200323,1,191,90.3809,10.9497
0.0017633,0.00305731,0.0199852,1,186,90.3809,10.6022
0.00174472,0.00302802,0.0197214,1,187,90.3809,10.6521
0.0017573,0.0031504,0.020321,1,190,90.3809,11.6488
0.000966456,0.00175568,0.0112681,1,188,90.3809,12.4319
0.00154437,0.00290616,0.0186336,1,196,90.3809,11.9003
0.00179896,0.00316765,0.0171426,1,191,90.3809,10.9634
0.00113371,0.00204396,0.0162801,1,196,90.3809,11.6767
0.00293857,0.00421872,0.026667,1,187,90.3809,11.8535
0.00108249,0.00144807,0.00725687,1,192,90.3809,12.2416
0.00284798,0.00416448,0.0153917,1,188,90.3809,11.3901
0.0010375,0.00198626,0.0217643,1,194,90.3809,12.2749
0.000819685,0.00125931,0.00827857,1,199,90.3809,11.796
0.00133115,0.00217242,0.0189642,1,184,90.3809,12.0155
0.00184919,0.00316319,0.0193092,1,188,90.3809,11.6243
0.00176367,0.00307118,0.0198219,1,188,90.3809,11.5001
0.000695886,0.00127387,0.00815546,1,190,90.3809,11.4552
0.00083635,0.0015866,0.0100841,1,192,90.3809,10.923
0.00173437,0.00320895,0.0203707,1,192,90.3809,11.2778
0.00112448,0.0020867,0.0132558,1,191,90.3809,11.248
0.000599832,0.000921121,0.00561714,1,193,90.3809,12.4037
0.00169451,0.00357512,0.0101281,1,195,90.3809,11.7855
0.00174799,0.00315788,0.0200824,1,190,90.3809,11.5639
0.00114353,0.00203574,0.0114971,1,188,90.3809,11.7057
0.00111593,0.00207903,0.0134752,1,189,90.3809,12.3355
0.00174698,0.00320765,0.0203732,1,194,90.3809,11.3423
0.00170266,0.0032172,0.0198905,1,193,90.3809,11.182
0.0018224,0.003295,0.0194395,1,198,90.3809,11.2855
0.00183694,0.00348455,0.0196731,1,200,90.3809,11.1227
0.000659285,0.00110014,0.00731828,0.954082,196,90.3809,11.4786
0.00140198,0.0025052,0.0155473,1,189,90.3809,11.5768
0.00173317,0.00326822,0.0189,1,193,90.3809,11.5493
0.0013953,0.0027612,0.0195227,1,185,90.3809,11.1561
0.00177082,0.00307631,0.0205515,1,188,90.3809,11.3156
0.00181111,0.00330054,0.0196744,1,192,90.3809,11.9315
0.00176371,0.00337931,0.0204072,1,195,90.3809,11.3837
0.001813,0.00310584,0.0198963,1,188,90.3809,11.9544
0.00176346,0.00320315,0.0202249,1,191,90.3809,11.7787
0.00289686,0.0015019,0.00874135,1,249,90.3809,12.8478
0.00177578,0.00325803,0.0197845,1,193,90.3809,12.1966
0.0018046,0.00321778,0.0201739,1,194,90.3809,11.8642
0.00178422,0.00318769,0.0196111,1,190,90.3809,11.098
0.0017992,0.00297801,0.019217,0.994565,184,90.3809,11.3728
0.00175936,0.0031596,0.0193147,1,188,99.1699,11.8738
0.00175456,0.00322403,0.0205778,0.989583,192,99.1699,11.6302
0.001729,0.00321741,0.0198522,1,194,99.1699,11.6119
0.00180868,0.00326281,0.0199354,1,195,99.1699,11.6381
0.00154295,0.00315689,0.0202759,1,198,99.1699,11.1641
0.00179532,0.00332986,0.0202236,1,196,99.1699,12.2056
0.00177367,0.0030765,0.0190337,1,184,99.1699,11.7245
0.00179793,0.00314568,0.0197843,1,189,99.1699,11.4079
0.0017416,0.00325621,0.0207048,1,195,99.1699,10.7963
0.000810845,0.00143851,0.0114296,1,185,99.1699,10.715
0.00175503,0.00330327,0.0247249,1,197,99.1699,12.5109
0.00289931,0.00425342,0.0154257,1,191,99.1699,11.192
0.00237999,0.00392015,0.0254624,1,192,99.1699,11.2576
0.000964893,0.00169656,0.0136108,0.994845,194,99.1699,10.961
0.00177876,0.00322542,0.0200477,1,194,99.1699,11.125
0.00173015,0.00308309,0.0196337,1,188,99.1699,11.0581
0.00126278,0.00230677,0.0191018,1,191,99.1699,11.3153
0.000744319,0.0012817,0.00804447,1,192,99.1699,12.2956
0.00175219,0.00348343,0.0138632,1,202,99.1699,11.5781
0.00177356,0.00328438,0.0198966,1,196,99.1699,11.9755
0.00167463,0.0033827,0.018107,1,188,99.1699,11.5828
0.00180133,0.00333689,0.0196596,1,195,99.1699,11.1976
0.00105985,0.00232924,0.0192101,1,193,99.1699,12.4051
0.00179825,0.00315137,0.0195385,1,192,99.1699,11.0038
0.000805211,0.00150562,0.0106393,1,198,99.1699,11.4317
0.00173668,0.00308074,0.0212672,1,187,99.1699,12.0742
0.000517565,0.000914497,0.00569095,1,193,99.1699,11.603
0.000576443,0.000969462,0.00568642,1,195,99.1699,12.3156
0.00174923,0.00321379,0.0197545,1,194,99.1699,11.2463
0.0017773,0.0031215,0.0193679,1,190,99.1699,12.3331
0.00175809,0.00326537,0.0203591,1,197,99.1699,11.0297
0.000842837,0.00158479,0.00991615,1,197,99.1699,11.4866
0.000505887,0.000861277,0.00547354,1,189,99.1699,11.5195
0.00173962,0.00310464,0.019298,1,189,99.1699,11.7483
0.0017795,0.00316565,0.017818,1,192,99.1699,10.9516
0.00154969,0.00299437,0.0206186,1,189,99.1699,11.4354
0.00171491,0.00313723,0.0198783,0.994709,189,99.1699,11.3834
0.00118621,0.00214705,0.0176141,1,193,99.1699,11.4272
0.00176282,0.00319434,0.0198613,1,194,99.1699,11.2608
0.00177484,0.0033578,0.020914,1,200,99.1699,11.0263
0.00178034,0.00319692,0.0197123,1,192,99.1699,12.0972
0.00154294,0.00325613,0.0201468,1,196,99.1699,12.2146
0.00115403,0.00243766,0.0175985,1,189,99.1699,12.4605
0.00176425,0.00318622,0.0203464,1,190,99.1699,11.582
0.000934622,0.00161494,0.0123723,1,185,99.1699,12.2338
0.0010642,0.00168095,0.0120061,1,184,99.1699,10.759
0.00177844,0.00317771,0.0196021,1,192,99.1699,11.7627
0.00175362,0.00328692,0.0203063,1,196,99.1699,12.0195
0.00171867,0.00316121,0.0200871,1,190,99.1699,11.3986
0.00129364,0.0023374,0.0200918,1,194,99.1699,11.3361
0.00168671,0.00305898,0.0195721,1,187,107.275,12.229
0.000768364,0.00163819,0.0112257,1,193,107.275,12.5165
0.00173962,0.0031545,0.0199767,1,190,107.275,12.2794
0.00178659,0.00301196,0.0190833,1,186,107.275,11.4614
0.00176331,0.00330383,0.0203192,1,196,107.275,11.9627
0.00178287,0.00326628,0.0201054,1,196,107.275,12.4529
0.00177819,0.00320003,0.0202887,1,194,107.275,11.0359
0.000742368,0.00134264,0.00976979,1,189,107.275,11.8969
0.00172588,0.00315668,0.0197789,1,190,107.275,11.1731
0.000898644,0.00160092,0.0112988,1,190,107.275,11.5719
0.00100337,0.00181695,0.0142211,1,189,107.275,10.734
0.00177402,0.0030506,0.01931,1,187,107.275,11.4695
0.00178302,0.00315044,0.019071,0.994845,194,107.275,11.2681
0.00179781,0.00316293,0.0133665,1,189,107.275,11.6698
0.00172982,0.00297508,0.0122678,1,184,107.275,10.4891
0.00129053,0.00277897,0.0199594,1,194,107.275,9.95671
0.00174982,0.0030561,0.0194766,1,185,107.275,11.4315
0.00177294,0.00315661,0.0204136,1,192,107.275,11.9383
0.00174013,0.00321957,0.019775,1,189,107.275,11.2408
0.00160677,0.00323577,0.0204326,1,194,107.275,12.4984
0.00178243,0.00317966,0.0208789,1,194,107.275,11.3602
0.0016828,0.00307434,0.0192949,1,189,107.275,12.1079
0.00173998,0.00330262,0.0199207,1,195,107.275,11.6905
0.00115352,0.00264571,0.0174768,1,193,107.275,10.8021
0.00168572,0.00306464,0.0192802,1,187,107.275,10.9425
0.00173106,0.00338011,0.0205925,1,200,107.275,11.6981
0.0017551,0.00330881,0.0125995,1,196,107.275,11.7637
0.000839023,0.00153966,0.00972922,1,189,107.275,12.2149
0.00174943,0.00340686,0.0226436,1,202,107.275,11.7366
0.000798577,0.0010805,0.00668255,1,190,107.275,10.5908
0.00174158,0.00321191,0.0176027,1,191,107.275,11.0796
0.00171849,0.00328763,0.0209053,1,196,107.275,11.4815
0.00174705,0.00324129,0.0207861,1,194,107.275,11.5538
0.00097636,0.00183422,0.0132999,1,193,107.275,10.5272
0.00173618,0.00310414,0.00750644,0.994652,187,107.275,11.8217
0.00142057,0.00301519,0.0196231,1,193,107.275,11.4803
0.00175821,0.00318645,0.0203377,1,189,107.275,11.6158
0.00176433,0.00317174,0.0198833,1,190,107.275,11.3519
0.00153887,0.00336616,0.0209142,1,201,107.275,11.7491
0.00152541,0.00319442,0.0194776,1,191,107.275,11.7216
0.00174423,0.00316163,0.0194493,1,189,107.275,11.7738
0.0017687,0.00325743,0.0207034,1,195,107.275,11.3672
0.00174198,0.00312918,0.0186576,1,189,107.275,11.8058
0.00175873,0.00324684,0.0199897,1,192,107.275,11.406
0.00173444,0.00312051,0.0193719,1,189,107.275,11.7008
0.000762991,0.00138492,0.00869245,1,188,107.275,11.4078
0.00206762,0.00287236,0.0131462,1,190,107.275,10.8128
0.00173391,0.00316655,0.0204178,1,192,107.275,11.5505
0.00200487,0.00334846,0.021459,1,198,107.275,12.0347
0.000663932,0.00123219,0.00833078,1,190,107.275,11.5976
0.00173126,0.0032031,0.0195965,1,191,106.689,11.6335
0.00127022,0.00230176,0.0146123,1,191,106.689,11.827
0.00175695,0.00318037,0.020377,1,193,106.689,11.4096
0.00176752,0.00313069,0.0195268,1,190,106.689,11.5347
0.00172989,0.00305187,0.0195866,1,186,106.689,11.4118
0.00172633,0.00319109,0.0202919,1,191,106.689,12.4758
0.00125917,0.00228506,0.0145841,1,191,106.689,11.5252
0.00112102,0.00178349,0.0110814,1,189,106.689,11.6225
0.00212186,0.00280935,0.00631531,1,192,106.689,12.38
0.00173015,0.00312631,0.0199575,1,189,106.689,11.863
0.00177347,0.00322433,0.0192786,1,190,106.689,11.7112
0.00171208,0.00316162,0.0193326,1,185,106.689,11.1322
0.00175244,0.0031875,0.0201029,1,192,106.689,11.8998
0.00171181,0.00334563,0.0176931,1,194,106.689,12.236
0.00143159,0.00257032,0.0154554,1,189,106.689,11.0379
0.00175467,0.00319913,0.0203464,1,192,106.689,12.3285
0.00176621,0.00313055,0.0190293,1,188,106.689,11.7369
0.00175339,0.0031683,0.0194727,1,190,106.689,11.5128
0.00178969,0.00319384,0.0198366,1,192,106.689,12.2511
0.00178893,0.00316531,0.0201861,1,192,106.689,11.4054
0.000810228,0.00143834,0.00888311,1,193,106.689,11.6677
0.00182103,0.00336486,0.0204815,1,196,106.689,11.9207
0.0017934,0.00313432,0.0193844,1,187,106.689,11.4583
0.00180482,0.00310892,0.0196854,1,189,106.689,11.6667
0.000854256,0.00158999,0.00996706,1,191,106.689,11.0747
0.0018063,0.00324334,0.0205281,1,194,106.689,11.8834
0.00176349,0.00331894,0.0203423,1,196,106.689,11.1038
0.00169509,0.00307823,0.0197097,1,188,106.689,10.9298
0.00178162,0.00309031,0.0192609,1,187,106.689,10.5102
0.000695568,0.00136165,0.00811732,1,198,106.689,11.5671
0.00176377,0.0031937,0.0190956,1,186,106.689,11.7089
