Preprocessing Time (s),Feature Extraction Time (s),Prediction Time (s),Accuracy,Num Normals,CPU Utilization (%),Model Confidence
0.00190981,0.00261279,0.0142345,1,203,128.271,11.9738
0.00172835,0.00246123,0.0125793,1,190,128.271,11.8321
0.00160663,0.00261227,0.0131122,1,197,128.271,11.8964
0.00192955,0.00218258,0.0125816,1,197,128.271,11.0965
0.00192195,0.00252873,0.0150461,1,199,117.969,11.7868
0.00174882,0.00241279,0.0140606,1,197,117.969,12.1275
0.001772,0.00224815,0.012381,1,192,117.969,11.252
0.00180992,0.00231346,0.0131593,1,197,117.969,12.3403
0.00175226,0.00201804,0.0127057,1,189,117.969,11.3011
0.00177132,0.00233248,0.0132928,1,199,117.969,11.3903
0.00205669,0.0023606,0.0128586,1,193,117.969,12.2259
0.00186414,0.00239154,0.012358,1,191,117.969,11.7064
0.0019457,0.00243888,0.01407,0.989691,194,117.969,11.4562
0.00190455,0.00245659,0.0131656,1,195,117.969,12.4333
0.00176205,0.00227149,0.0127763,1,195,117.969,11.973
0.0100398,0.00270764,0.0175926,1,262,117.969,14.0515
0.00233867,0.00223846,0.0122075,1,195,117.969,11.8554
0.00199179,0.00237487,0.0133864,1,194,117.969,12.1546
0.00195101,0.00241831,0.0130559,1,193,117.969,12.8192
0.00188179,0.00324046,0.0147654,1,201,117.969,11.5799
0.00174731,0.0023043,0.0125011,1,195,117.969,11.7977
0.00174622,0.00254086,0.0130557,1,199,117.969,11.4485
0.00188153,0.00248123,0.0130689,1,199,117.969,11.8738
0.00174471,0.00255644,0.0129299,1,196,117.969,12.121
0.00225294,0.00290201,0.0134473,1,201,117.969,12.5315
0.00188424,0.0023467,0.0127997,1,190,117.969,12.5645
0.00176257,0.00234831,0.0132841,1,198,117.969,11.1893
0.00191585,0.00238711,0.0129401,1,196,117.969,12.2392
0.00188997,0.00245414,0.0124507,1,196,117.969,11.6154
0.00173278,0.002358,0.0132897,1,198,117.969,11.7066
0.00188476,0.00245742,0.013522,1,195,117.969,12.3119
0.0019008,0.00247857,0.0132033,1,198,117.969,11.7258
0.00174721,0.00248102,0.0126334,1,194,117.969,11.5887
0.00182648,0.00246321,0.014052,1,197,117.969,12.1282
0.00183278,0.00239034,0.0142339,1,196,117.969,12.3556
0.00191622,0.0025467,0.0127123,1,195,117.969,11.2214
0.00179705,0.00249133,0.0154567,1,195,117.969,12.2355
0.00183929,0.00243977,0.0135157,0.984694,196,117.969,10.9926
0.00186398,0.00239758,0.0121119,1,193,117.969,11.9365
0.00186367,0.00237925,0.0134942,1,193,117.969,12.2399
0.00184653,0.002393,0.0134156,1,191,117.969,10.8183
0.00185007,0.00232237,0.0126122,1,190,117.969,9.95211
0.00175205,0.0030604,0.014461,1,200,117.969,11.7495
0.00192002,0.00260472,0.0139313,1,203,117.969,11.9367
0.00191794,0.00244482,0.0143784,1,193,117.969,11.4038
0.00175148,0.00197523,0.0131431,1,196,117.969,12.4735
0.00184877,0.00235571,0.0126243,1,191,117.969,12.4026
0.00174132,0.00236471,0.0146422,1,199,117.969,12.1254
0.00193507,0.00251972,0.0130635,1,198,117.969,11.4703
0.00177835,0.00243987,0.0124254,1,196,117.969,11.8476
0.0017608,0.00212554,0.0128168,1,190,117.969,11.1362
0.00172637,0.00246586,0.0130828,1,193,117.969,11.2736
0.00184747,0.00211904,0.0124849,1,183,117.969,11.5937
0.00175294,0.00229685,0.0131582,0.994898,196,117.969,11.8619
0.00191341,0.00214122,0.0129923,0.984772,197,108.496,11.4128
0.00191268,0.00241612,0.0128535,1,195,108.496,11.5938
